modulation_type,symbol,magnitude,phase,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean,scd_max
256apsk,(0.38209935098220527-1.1040035711418577j),1.1682567351036317,-1.2375971059596156,0.30448185930181365,0.021201771061676894,0.18325902758317986,0.21431819961154042,0.11910879950041628,0.3044818593018137,0.30448185930181376
256apsk,(0.4552476001811838-0.5708624344433331j),0.7301604594397698,-0.8975979010256554,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
256apsk,(1.0845720904002638-0.4341971670103332j),1.1682567351036317,-0.38079910952603613,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
16apsk,(-2.070711724938621e-16-1.1272429603813559j),1.1272429603813559,-1.5707963267948968,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
256apsk,(0.9183118220823147+0.7221683990170551j),1.168256735103632,0.6663984416705622,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
bpsk,(-1+0j),1.0,3.141592653589793,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
64apsk,(-0.9860137378318028+0.7863197169933348j),1.2611589069286713,2.4683942278205513,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
32apsk,(0.3872195812499161-0.6706839884103994j),0.774439162499832,-1.0471975511965976,0.3606540060014015,0.025433196905754057,0.2503986439934431,0.318098815321128,0.18639653185507057,0.3606540060014015,0.3606540060014017
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
256apsk,(-1.1682567351036317+1.430701871227e-16j),1.1682567351036317,3.141592653589793,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
64apsk,(-0.986013737831803-0.7863197169933348j),1.2611589069286717,-2.4683942278205513,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
256apsk,(-0.6316072762644349+0.9828001056597515j),1.1682567351036317,2.14199499108395,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
128apsk,(1.1421632282853935-0.4331653762367288j),1.221543729556015,-0.36249146002959187,0.36454708339203457,0.0287254607725269,0.25379885394469515,0.35147311631981537,0.2601701079550905,0.36454708339203457,0.3645470833920347
bpsk,(-1+0j),1.0,3.141592653589793,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.657398811000052,0.016415522297034687,0.6065700686883613,0.7867640572583204,0.5044297076246047,0.6573988110000523,0.6573988110000525
256apsk,(0.7561116419934635+0.5493472638282153j),0.9346053880829054,0.6283185307179586,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
32apsk,(-0.38721958124991585+0.6706839884103996j),0.774439162499832,2.0943951023931953,0.326713992352167,0.0037027596837798603,0.23728285664697726,0.27808395870670155,0.1568670071126061,0.32671399235216697,0.32671399235216714
128apsk,(1.0816232559342687+0.5676796767894466j),1.2215437295560152,0.483321946706122,0.34950097337544145,0.06673941303879014,0.35678782822018834,0.34554446470288813,0.11268678132271577,0.34950097337544145,0.3495009733754415
bpsk,(-1+0j),1.0,3.141592653589793,0.2719052255304327,0.058335153145728964,0.27414003972508544,0.27354329883339246,0.11223055357181273,0.2719052255304328,0.2719052255304328
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,0.31667523362795774,0.017185676803089352,0.19959296719870787,0.24508604504972414,0.15517969183806096,0.3166752336279578,0.31667523362795785
bpsk,(1+0j),1.0,0.0,0.28166331460948263,0.055933542709494626,0.2902168488248252,0.30142857550082475,0.13669273692567915,0.28166331460948263,0.2816633146094828
256apsk,(-0.711853812279336-0.1624759873725088j),0.7301604594397698,-2.91719317833338,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
256apsk,(-0.9294855219776118-0.09769286497797461j),0.9346053880829055,-3.036872898470134,0.3055062679126562,0.008149660872696632,0.2020920785535383,0.2381745157583982,0.1373553702285735,0.3055062679126563,0.30550626791265634
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.35784098589348406,0.018715795608282133,0.2772974240371438,0.29265381462898554,0.15443649128042838,0.3578409858934841,0.35784098589348423
256apsk,(1.1669334964755929-0.05558789363022057j),1.168256735103632,-0.047599888690754065,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6238980207166418,0.028247736012638212,0.4143070311276508,0.5328970210888343,0.3920436287431327,0.6238980207166419,0.623898020716642
256apsk,(-0.8093920085936103+0.46730269404145264j),0.9346053880829055,2.6179938779914944,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
16apsk,(0.563621480190678+0.9762210399274296j),1.1272429603813559,1.0471975511965976,0.32843368683140417,0.019396548363159787,0.25481480209731994,0.2684222219830355,0.11473941521241163,0.32843368683140417,0.32843368683140434
256apsk,(1.0117400107420127+0.5841283675518157j),1.1682567351036317,0.5235987755982988,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
256apsk,(1.0383879992899725-0.535326220211158j),1.1682567351036317,-0.4759988869075446,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
32apsk,(1.2361240478362705+0j),1.2361240478362705,0.0,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.3111884756787888,0.01451869791460594,0.20719771012085525,0.2580598153662889,0.13755099722212868,0.3111884756787888,0.3111884756787889
256apsk,(0.8829095302910652+0.7650454629864867j),1.1682567351036317,0.7139983303613165,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6770905890345631,0.05965989164493402,0.4609421121845019,0.629156543346068,0.44892405956610637,0.6770905890345631,0.6770905890345633
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.31667523362795774,0.017185676803089352,0.19959296719870787,0.24508604504972414,0.15517969183806096,0.3166752336279578,0.31667523362795785
64apsk,(2.2063917408376747e-17+0.3603311162653347j),0.3603311162653347,1.5707963267948966,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
256apsk,(-0.4853113868026167+1.0626837050386715j),1.1682567351036317,1.9991953250116867,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
32apsk,(0.47304419345501253+1.142029707440933j),1.2361240478362705,1.1780972450961724,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
64apsk,(0.8224686147553275+0.2672362524674003j),0.8647946790368032,0.31415926535897937,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
256apsk,(-0.535326220211158-1.0383879992899725j),1.1682567351036317,-2.0467952137024414,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
128apsk,(0.9525035520075601-0.1508617419918505j),0.964376628596854,-0.15707963267948993,0.32378550143440576,0.006493250082937676,0.2511007171019064,0.2958090872891366,0.17027133105669345,0.3237855014344058,0.32378550143440593
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.657398811000052,0.016415522297034687,0.6065700686883613,0.7867640572583204,0.5044297076246047,0.6573988110000523,0.6573988110000525
16apsk,(6.902372416462071e-17+1.1272429603813559j),1.1272429603813559,1.5707963267948966,0.32843368683140417,0.019396548363159787,0.25481480209731994,0.2684222219830355,0.11473941521241163,0.32843368683140417,0.32843368683140434
16apsk,(0.9762210399274294-0.5636214801906785j),1.1272429603813559,-0.5235987755982995,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
256apsk,(-0.8455071644399967+0.8061894529176337j),1.1682567351036317,2.379994434537722,0.2750397928325002,0.002152973198780526,0.19690816700109434,0.24677116914872804,0.14733813318981023,0.27503979283250013,0.27503979283250024
16apsk,(-0.5636214801906785-0.9762210399274296j),1.127242960381356,-2.094395102393196,0.35784098589348406,0.018715795608282133,0.2772974240371438,0.29265381462898554,0.15443649128042838,0.3578409858934841,0.35784098589348423
256apsk,(-0.9828001056597515+0.6316072762644352j),1.168256735103632,2.5703939893007397,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
64apsk,(0.8224686147553275-0.2672362524674005j),0.8647946790368032,-0.3141592653589796,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
256apsk,(0.5708624344433328-0.45524760018118404j),0.7301604594397698,-0.6731984257692416,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
128apsk,(1.0816232559342687-0.5676796767894465j),1.2215437295560152,-0.4833219467061219,0.36454708339203457,0.0287254607725269,0.25379885394469515,0.35147311631981537,0.2601701079550905,0.36454708339203457,0.3645470833920347
256apsk,(0.9828001056597516+0.6316072762644349j),1.1682567351036317,0.5711986642890532,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
16apsk,(-0.5636214801906777+0.9762210399274298j),1.1272429603813559,2.0943951023931953,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
128apsk,(-1.9643921390694998e-16+1.2215437295560152j),1.2215437295560152,1.5707963267948968,0.31038536606651246,0.008406832513066632,0.23133601634200515,0.2605990527279067,0.14323132719864445,0.3103853660665124,0.31038536606651257
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.21886173706146253,0.06194712698740449,0.24268776015175994,0.20794433585073432,0.033538771068327665,0.2188617370614625,0.21886173706146256
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,0.32843368683140417,0.019396548363159787,0.25481480209731994,0.2684222219830355,0.11473941521241163,0.32843368683140417,0.32843368683140434
32apsk,(1.2361240478362705+0j),1.2361240478362705,0.0,0.3606540060014015,0.025433196905754057,0.2503986439934431,0.318098815321128,0.18639653185507057,0.3606540060014015,0.3606540060014017
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.3020423303398757,0.004082287380286367,0.19067139060157495,0.1887622871447671,0.08790670092321715,0.30204233033987565,0.30204233033987576
64apsk,(-0.5471963421596246-1.1362649126205775j),1.2611589069286715,-2.019595277307724,0.3076293881136737,0.00021747850955626741,0.2209472451555587,0.25027751417484606,0.13295511687854988,0.30762938811367363,0.3076293881136738
32apsk,(0.3872195812499161-0.6706839884103994j),0.774439162499832,-1.0471975511965976,0.326713992352167,0.0037027596837798603,0.23728285664697726,0.27808395870670155,0.1568670071126061,0.32671399235216697,0.32671399235216714
bpsk,(1+0j),1.0,0.0,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
bpsk,(1+0j),1.0,0.0,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
256apsk,(-0.9141820179861814+0.19431538648370497j),0.9346053880829055,2.9321531433504737,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
256apsk,(0.17148031284650625-0.5277621357973548j),0.554921949174225,-1.2566370614359175,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
32apsk,(-0.38721958124991634-0.6706839884103994j),0.774439162499832,-2.0943951023931957,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
32apsk,(0.6706839884103996+0.38721958124991596j),0.774439162499832,0.5235987755982988,0.3606540060014015,0.025433196905754057,0.2503986439934431,0.318098815321128,0.18639653185507057,0.3606540060014015,0.3606540060014017
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.31667523362795774,0.017185676803089352,0.19959296719870787,0.24508604504972414,0.15517969183806096,0.3166752336279578,0.31667523362795785
32apsk,(1.8238739259418775e-17+0.29786121634608925j),0.29786121634608925,1.5707963267948966,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
bpsk,(-1+0j),1.0,3.141592653589793,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
32apsk,(-0.29786121634608925+3.647747851883755e-17j),0.29786121634608925,3.141592653589793,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
64apsk,(-0.28826489301226765+0.49928944073565446j),0.5765297860245355,2.0943951023931953,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
256apsk,(-0.8538045069714384-0.38013825814939645j),0.9346053880829053,-2.7227136331111543,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
32apsk,(0.6706839884103993-0.38721958124991634j),0.774439162499832,-0.5235987755982994,0.3044279765789192,0.0004983574734139776,0.2059150112810387,0.2208280979875196,0.10696277272601018,0.30442797657891923,0.30442797657891935
256apsk,(-0.8888625445008081-0.2888089479520106j),0.9346053880829055,-2.8274333882308142,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
16apsk,(-0.5636214801906785-0.9762210399274296j),1.127242960381356,-2.094395102393196,0.3358974845017,0.005626809784653586,0.23889552618893345,0.272074791889882,0.1376638371018207,0.33589748450170004,0.33589748450170015
bpsk,(-1+0j),1.0,3.141592653589793,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
128apsk,(-0.29233454909499823+1.1860478888405153j),1.2215437295560152,1.8124573001479574,0.36454708339203457,0.0287254607725269,0.25379885394469515,0.35147311631981537,0.2601701079550905,0.36454708339203457,0.3645470833920347
bpsk,(1+0j),1.0,0.0,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
64apsk,(-6.619175222513023e-17-0.3603311162653347j),0.3603311162653347,-1.5707963267948968,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
128apsk,(0.7072095276376931+0j),0.7072095276376931,0.0,0.34950097337544145,0.06673941303879014,0.35678782822018834,0.34554446470288813,0.11268678132271577,0.34950097337544145,0.3495009733754415
32apsk,(0.8740716966127909-0.8740716966127913j),1.2361240478362705,-0.7853981633974485,0.3606540060014015,0.025433196905754057,0.2503986439934431,0.318098815321128,0.18639653185507057,0.3606540060014015,0.3606540060014017
128apsk,(0.14724082594738816+1.2126373004290896j),1.2215437295560152,1.4499658401183662,0.34950097337544145,0.06673941303879014,0.35678782822018834,0.34554446470288813,0.11268678132271577,0.34950097337544145,0.3495009733754415
64apsk,(-1.0590680356020837e-16-0.5765297860245355j),0.5765297860245355,-1.5707963267948968,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
256apsk,(0.19431538648370492+0.9141820179861814j),0.9346053880829055,1.3613568165555772,0.3190444831175461,0.005418447417932556,0.2469844014001151,0.2894852831883899,0.16444640765956192,0.31904448311754613,0.31904448311754624
64apsk,(-1.2611589069286715+1.5444742185863722e-16j),1.2611589069286715,3.141592653589793,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
16apsk,(0.9762210399274294-0.5636214801906785j),1.1272429603813559,-0.5235987755982995,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
64apsk,(0.9860137378318033+0.7863197169933343j),1.2611589069286715,0.6731984257692413,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
256apsk,(-0.4673026940414531-0.8093920085936099j),0.9346053880829055,-2.094395102393196,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
256apsk,(-0.1714803128465063+0.5277621357973548j),0.554921949174225,1.8849555921538759,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
128apsk,(-0.41568733062616203+0.5721445264427728j),0.7072095276376931,2.199114857512855,0.32378550143440576,0.006493250082937676,0.2511007171019064,0.2958090872891366,0.17027133105669345,0.3237855014344058,0.32378550143440593
64apsk,(0.3603311162653347+0j),0.3603311162653347,0.0,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
64apsk,(0.2672362524674001-0.8224686147553276j),0.8647946790368033,-1.2566370614359175,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
64apsk,(1.2295390200614804-0.2806342578370929j),1.2611589069286715,-0.22439947525641407,0.3076293881136737,0.00021747850955626741,0.2209472451555587,0.25027751417484606,0.13295511687854988,0.30762938811367363,0.3076293881136738
32apsk,(-1.142029707440933+0.4730441934550126j),1.2361240478362705,2.748893571891069,0.3338213305668126,0.013553417094687178,0.24662696952808408,0.27684174401060885,0.1405856145143352,0.33382133056681257,0.3338213305668128
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.3496782783039591,0.03727730866622775,0.2064126845920657,0.2730948170052202,0.1940560314891382,0.3496782783039592,0.34967827830395926
128apsk,(0.6939159293512679-1.0053107809081652j),1.2215437295560152,-0.9666438934122453,0.329639339401284,0.043416154954992216,0.338221666504527,0.2473678403439099,0.02039233799546397,0.32963933940128404,0.3296393394012841
32apsk,(-0.6706839884103998-0.38721958124991585j),0.7744391624998321,-2.617993877991495,0.3338213305668126,0.013553417094687178,0.24662696952808408,0.27684174401060885,0.1405856145143352,0.33382133056681257,0.3338213305668128
64apsk,(0.2806342578370912-1.2295390200614809j),1.2611589069286715,-1.3463968515384839,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
64apsk,(-0.28826489301226804-0.49928944073565434j),0.5765297860245356,-2.094395102393196,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
16apsk,(-2.070711724938621e-16-1.1272429603813559j),1.1272429603813559,-1.5707963267948968,0.3358974845017,0.005626809784653586,0.23889552618893345,0.272074791889882,0.1376638371018207,0.33589748450170004,0.33589748450170015
256apsk,(0.38209935098220527+1.1040035711418574j),1.1682567351036315,1.2375971059596156,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
64apsk,(-0.28826489301226804-0.49928944073565434j),0.5765297860245356,-2.094395102393196,0.3076293881136737,0.00021747850955626741,0.2209472451555587,0.25027751417484606,0.13295511687854988,0.30762938811367363,0.3076293881136738
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6210651454672284,0.02237412698945715,0.47857032488795115,0.5148386289271101,0.2206669450144086,0.6210651454672285,0.6210651454672287
bpsk,(1+0j),1.0,0.0,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
bpsk,(-1+0j),1.0,3.141592653589793,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
128apsk,(1.0816232559342687-0.5676796767894465j),1.2215437295560152,-0.4833219467061219,0.36454708339203457,0.0287254607725269,0.25379885394469515,0.35147311631981537,0.2601701079550905,0.36454708339203457,0.3645470833920347
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6238980207166418,0.028247736012638212,0.4143070311276508,0.5328970210888343,0.3920436287431327,0.6238980207166419,0.623898020716642
256apsk,(0.9141820179861814+0.19431538648370497j),0.9346053880829055,0.20943951023931948,0.30099903332587985,0.02244030452427101,0.22732646279616392,0.21969626899328776,0.0765443563347569,0.30099903332587985,0.30099903332587996
256apsk,(-1.1563655660273877-0.1662602683179492j),1.1682567351036317,-2.9987929875175303,0.33817523367089225,0.00929856061362936,0.24787766220214322,0.30300899975376566,0.182230949953632,0.3381752336708921,0.3381752336708923
64apsk,(-6.619175222513023e-17-0.3603311162653347j),0.3603311162653347,-1.5707963267948968,0.33414249088757564,0.012720745068000968,0.24770871610665393,0.2915682327313044,0.17655273989322343,0.3341424908875757,0.33414249088757575
bpsk,(1+0j),1.0,0.0,0.25684666072476053,0.06448630714102557,0.26780841590527715,0.23640497944613872,0.07077771881433689,0.2568466607247606,0.25684666072476064
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6606146570620708,0.04077414665336436,0.386432450599322,0.5081928741307798,0.36148302803777804,0.6606146570620709,0.660614657062071
64apsk,(-0.2806342578370928-1.2295390200614804j),1.2611589069286715,-1.7951958020513106,0.2786148886958338,0.013724635970993276,0.21942646258524579,0.2379625587886378,0.11168865661957378,0.27861488869583384,0.2786148886958339
bpsk,(1+0j),1.0,0.0,0.2511446996315434,0.0725411418521112,0.25467688933961424,0.20815077336279528,0.03793064658775295,0.2511446996315434,0.2511446996315435
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
256apsk,(1.1209341287097478+0.32913595702796694j),1.1682567351036317,0.2855993321445266,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
64apsk,(-0.49928944073565446+0.28826489301226776j),0.5765297860245355,2.6179938779914944,0.32598419833579817,0.00468344851869922,0.23963464742664153,0.26198966743532254,0.12234158802579238,0.3259841983357983,0.32598419833579834
256apsk,(0.20444492864313557+0.3541090037597044j),0.40888985728627114,1.0471975511965976,0.3190444831175461,0.005418447417932556,0.2469844014001151,0.2894852831883899,0.16444640765956192,0.31904448311754613,0.31904448311754624
32apsk,(-0.874071696612791+0.8740716966127912j),1.2361240478362705,2.356194490192345,0.3338213305668126,0.013553417094687178,0.24662696952808408,0.27684174401060885,0.1405856145143352,0.33382133056681257,0.3338213305668128
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,0.299324734004668,0.011936630345094882,0.22113497610090302,0.2579547294248489,0.14230497938684536,0.299324734004668,0.2993247340046681
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
32apsk,(0.8740716966127909-0.8740716966127913j),1.2361240478362705,-0.7853981633974485,0.3606540060014015,0.025433196905754057,0.2503986439934431,0.318098815321128,0.18639653185507057,0.3606540060014015,0.3606540060014017
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,0.31667523362795774,0.017185676803089352,0.19959296719870787,0.24508604504972414,0.15517969183806096,0.3166752336279578,0.31667523362795785
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.3496782783039591,0.03727730866622775,0.2064126845920657,0.2730948170052202,0.1940560314891382,0.3496782783039592,0.34967827830395926
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.34155600617715254,0.04128849025015754,0.21069564432904642,0.2850949898872309,0.19163445600827184,0.34155600617715265,0.3415560061771527
256apsk,(0.20444492864313557+0.3541090037597044j),0.40888985728627114,1.0471975511965976,0.32354073275766343,0.01087107072050945,0.22588272723321137,0.26473700768414865,0.15037562800911447,0.3235407327576634,0.3235407327576636
64apsk,(-0.28826489301226765+0.49928944073565446j),0.5765297860245355,2.0943951023931953,0.3076293881136737,0.00021747850955626741,0.2209472451555587,0.25027751417484606,0.13295511687854988,0.30762938811367363,0.3076293881136738
256apsk,(-0.45524760018118404-0.5708624344433328j),0.7301604594397698,-2.2439947525641384,0.3044129468823938,0.011706475061059766,0.1822275017101101,0.21315296342985152,0.12403902656840034,0.3044129468823939,0.30441294688239395
256apsk,(-0.16247598737250935-0.711853812279336j),0.7301604594397699,-1.7951958020513106,0.3137322337666954,0.021033302197584782,0.2525181268141633,0.25985002696844045,0.10597965923633182,0.31373223376669546,0.3137322337666955
