modulation_type,symbol,magnitude,phase,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean
128apsk,(-0.5668463599447666-0.7801970815128717j),0.964376628596854,-2.1991148575128556,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
256apsk,(0.32617493789800267-0.44894128743361894j),0.554921949174225,-0.9424777960769383,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
128apsk,(-1.0053107809081645-0.6939159293512689j),1.221543729556015,-2.537440220207141,0.2969900243590969,0.13534249165861498,0.36902483628030264,0.30873290145657,0.017194847624503948,0.29699002435909694
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
256apsk,(0.9828001056597511-0.6316072762644357j),1.1682567351036317,-0.5711986642890541,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
32apsk,(0.8740716966127909-0.8740716966127913j),1.2361240478362705,-0.7853981633974485,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
256apsk,(-1.011740010742013-0.5841283675518155j),1.1682567351036317,-2.617993877991495,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6115098951032552,0.034993845846384486,0.505953610666204,0.5219240414852624,0.2131654387979862,0.6115098951032553
128apsk,(-0.9171766767897894-0.2980087672144443j),0.964376628596854,-2.8274333882308147,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
256apsk,(4.470943347584375e-17+0.7301604594397698j),0.7301604594397698,1.5707963267948966,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
bpsk,(-1+0j),1.0,3.141592653589793,0.26086408934301764,0.07009298157935757,0.2672688694261361,0.23726856087634843,0.06486514754675603,0.2608640893430177
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
128apsk,(0.964376628596854+0j),0.964376628596854,0.0,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
bpsk,(1+0j),1.0,0.0,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
bpsk,(1+0j),1.0,0.0,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
128apsk,(1.1421632282853937+0.43316537623672846j),1.2215437295560152,0.36249146002959154,0.34662518506825374,0.04656085146612091,0.18102654836327997,0.24636988240261842,0.18929352819578515,0.34662518506825374
bpsk,(-1+0j),1.0,3.141592653589793,0.26086408934301764,0.07009298157935757,0.2672688694261361,0.23726856087634843,0.06486514754675603,0.2608640893430177
bpsk,(1+0j),1.0,0.0,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
256apsk,(-0.28880894795201084-0.888862544500808j),0.9346053880829054,-1.884955592153876,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.32302509080460823,0.026712465335964036,0.19895379420638232,0.2478507516123007,0.16212946201056533,0.3230250908046082
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
32apsk,(-1.4226216622346644e-16-0.7744391624998321j),0.7744391624998321,-1.5707963267948968,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,0.3422223743373035,0.027510364101328028,0.2102371261334386,0.2683349542118797,0.18234743287165803,0.3422223743373034
bpsk,(1+0j),1.0,0.0,0.24151758302824905,0.0782782378818936,0.22712488641284959,0.1582714694226313,0.004898915234868649,0.2415175830282491
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
256apsk,(0.6578518425285598-0.31680475029752103j),0.7301604594397697,-0.448798950512827,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.27136425483359367,0.023248790049023735,0.236624481546636,0.25031934350347257,0.10178150805229276,0.27136425483359355
bpsk,(1+0j),1.0,0.0,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
256apsk,(-0.8888625445008081-0.2888089479520106j),0.9346053880829055,-2.8274333882308142,0.2669555396946735,0.01311063581665979,0.16944367549952946,0.18637329256453702,0.08397968359063786,0.2669555396946735
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
16apsk,(-0.5636214801906777+0.9762210399274298j),1.1272429603813559,2.0943951023931953,0.27136425483359367,0.023248790049023735,0.236624481546636,0.25031934350347257,0.10178150805229276,0.27136425483359355
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
256apsk,(-0.888862544500808+0.28880894795201084j),0.9346053880829054,2.827433388230814,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
bpsk,(1+0j),1.0,0.0,0.29743325835907275,0.05239035644744602,0.2989256225679998,0.31399601109674297,0.14620956000774607,0.2974332583590727
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
128apsk,(-0.9171766767897894-0.2980087672144443j),0.964376628596854,-2.8274333882308147,0.2705284699194838,0.02485832941794991,0.2390271366297221,0.25647101669421574,0.12323344481037601,0.27052846991948387
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.3422223743373035,0.027510364101328028,0.2102371261334386,0.2683349542118797,0.18234743287165803,0.3422223743373034
32apsk,(-1.1420297074409331-0.4730441934550123j),1.2361240478362703,-2.748893571891069,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
128apsk,(-1.2991228265220184e-16-0.7072095276376931j),0.7072095276376931,-1.5707963267948968,0.3129489860644778,0.006144306705356718,0.24079255732064664,0.2734215941771726,0.14138080390099947,0.3129489860644777
128apsk,(0.5676796767894461-1.081623255934269j),1.2215437295560152,-1.0874743800887752,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
bpsk,(-1+0j),1.0,3.141592653589793,0.27263917340945837,0.059417546023910035,0.27486750035198243,0.27494630802065295,0.11325912302242812,0.27263917340945837
128apsk,(1.9683679189727555e-17+0.32145887619895136j),0.32145887619895136,1.5707963267948966,0.2705284699194838,0.02485832941794991,0.2390271366297221,0.25647101669421574,0.12323344481037601,0.27052846991948387
128apsk,(0.9143386109336901+0.8100333251005598j),1.2215437295560152,0.7249829200591831,0.2878894505202364,0.012344056179224306,0.21126273481985836,0.22790411743849825,0.12262839148227944,0.2878894505202364
128apsk,(0.6939159293512693+1.0053107809081645j),1.2215437295560152,0.966643893412244,0.3868372135124232,0.0024134656091567316,0.28266128236039506,0.29749811706443813,0.12402897905638295,0.3868372135124232
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.5897764307591152,0.04633239332025587,0.45645992241539474,0.43579421685347464,0.13173834735824244,0.5897764307591151
bpsk,(1+0j),1.0,0.0,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
16apsk,(0.9762210399274294-0.5636214801906785j),1.1272429603813559,-0.5235987755982995,0.27136425483359367,0.023248790049023735,0.236624481546636,0.25031934350347257,0.10178150805229276,0.27136425483359355
128apsk,(0.9143386109336896-0.8100333251005601j),1.221543729556015,-0.7249829200591835,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
256apsk,(-0.694547158017103-0.6253730700341705j),0.9346053880829054,-2.4085543677521746,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
32apsk,(0.6706839884103996+0.38721958124991596j),0.774439162499832,0.5235987755982988,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6115098951032552,0.034993845846384486,0.505953610666204,0.5219240414852624,0.2131654387979862,0.6115098951032553
bpsk,(1+0j),1.0,0.0,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
64apsk,(-0.7863197169933345-0.986013737831803j),1.2611589069286715,-2.2439947525641384,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
64apsk,(-0.9860137378318028-0.7863197169933347j),1.2611589069286713,-2.4683942278205513,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
64apsk,(-1.1362649126205773+0.5471963421596245j),1.2611589069286713,2.6927937030769655,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6482737342348387,0.03530902208907422,0.43705318955771083,0.5475659165661307,0.34750643291361144,0.6482737342348386
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
64apsk,(-0.2882648930122676+0.4992894407356544j),0.5765297860245354,2.0943951023931953,0.3396015330299143,0.05188938938476934,0.2866108140334738,0.27838820606501413,0.07062581590026247,0.3396015330299144
64apsk,(-1.2611589069286713+1.544474218586372e-16j),1.2611589069286713,3.141592653589793,0.3396015330299143,0.05188938938476934,0.2866108140334738,0.27838820606501413,0.07062581590026247,0.3396015330299144
128apsk,(-1.1421632282853935+0.4331653762367287j),1.221543729556015,2.7791011935602015,0.2969900243590969,0.13534249165861498,0.36902483628030264,0.30873290145657,0.017194847624503948,0.29699002435909694
64apsk,(0.986013737831803-0.7863197169933345j),1.2611589069286715,-0.6731984257692416,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
bpsk,(1+0j),1.0,0.0,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,0.35179945776876465,0.033435456811233964,0.24087865645798834,0.34486697028649715,0.2668600200593498,0.3517994577687648
64apsk,(-0.36033111626533465+4.412783481675349e-17j),0.36033111626533465,3.141592653589793,0.23404786060564975,0.011564069855018072,0.15393479343352692,0.18976925696294653,0.12200340289176971,0.23404786060564975
16apsk,(6.902372416462071e-17+1.1272429603813559j),1.1272429603813559,1.5707963267948966,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,0.32302509080460823,0.026712465335964036,0.19895379420638232,0.2478507516123007,0.16212946201056533,0.3230250908046082
256apsk,(-0.38209935098220543+1.1040035711418574j),1.1682567351036315,1.9039955476301778,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
256apsk,(0.19431538648370492+0.9141820179861814j),0.9346053880829055,1.3613568165555772,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
bpsk,(-1+0j),1.0,3.141592653589793,0.27263917340945837,0.059417546023910035,0.27486750035198243,0.27494630802065295,0.11325912302242812,0.27263917340945837
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
128apsk,(-0.15086174199185043-0.9525035520075601j),0.964376628596854,-1.7278759594743864,0.34662518506825374,0.04656085146612091,0.18102654836327997,0.24636988240261842,0.18929352819578515,0.34662518506825374
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.5897764307591152,0.04633239332025587,0.45645992241539474,0.43579421685347464,0.13173834735824244,0.5897764307591151
bpsk,(1+0j),1.0,0.0,0.29743325835907275,0.05239035644744602,0.2989256225679998,0.31399601109674297,0.14620956000774607,0.2974332583590727
128apsk,(-0.8100333251005595+0.9143386109336903j),1.221543729556015,2.2957792468540794,0.34662518506825374,0.04656085146612091,0.18102654836327997,0.24636988240261842,0.18929352819578515,0.34662518506825374
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,0.35179945776876465,0.033435456811233964,0.24087865645798834,0.34486697028649715,0.2668600200593498,0.3517994577687648
16apsk,(-0.5636214801906785-0.9762210399274294j),1.1272429603813559,-2.094395102393196,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6482737342348387,0.03530902208907422,0.43705318955771083,0.5475659165661307,0.34750643291361144,0.6482737342348386
16apsk,(0.9762210399274294-0.5636214801906785j),1.1272429603813559,-0.5235987755982995,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
256apsk,(-1.1471448139686922-0.22109404085079198j),1.168256735103632,-2.951193098826776,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
256apsk,(0.8538045069714386-0.3801382581493964j),0.9346053880829055,-0.41887902047863895,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
128apsk,(-1.7715311270754798e-16-0.964376628596854j),0.964376628596854,-1.5707963267948968,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
128apsk,(-2.2439394276289407e-16-1.2215437295560152j),1.2215437295560152,-1.5707963267948968,0.3129489860644778,0.006144306705356718,0.24079255732064664,0.2734215941771726,0.14138080390099947,0.3129489860644777
16apsk,(-2.070711724938621e-16-1.1272429603813559j),1.1272429603813559,-1.5707963267948968,0.27136425483359367,0.023248790049023735,0.236624481546636,0.25031934350347257,0.10178150805229276,0.27136425483359355
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
256apsk,(0.48531138680261654+1.0626837050386715j),1.1682567351036317,1.1423973285781066,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.35179945776876465,0.033435456811233964,0.24087865645798834,0.34486697028649715,0.2668600200593498,0.3517994577687648
256apsk,(0.7301604594397698+0j),0.7301604594397698,0.0,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
256apsk,(-0.20444492864313543+0.35410900375970444j),0.40888985728627103,2.0943951023931953,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
256apsk,(0.9828001056597516+0.6316072762644349j),1.1682567351036317,0.5711986642890532,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
128apsk,(0.5721445264427728+0.41568733062616214j),0.7072095276376931,0.6283185307179586,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
256apsk,(-1.1563655660273877-0.1662602683179492j),1.1682567351036317,-2.9987929875175303,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
128apsk,(0.32145887619895136+0j),0.32145887619895136,0.0,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.5897764307591152,0.04633239332025587,0.45645992241539474,0.43579421685347464,0.13173834735824244,0.5897764307591151
64apsk,(0.6996335919858018-0.5083135585988359j),0.8647946790368032,-0.6283185307179588,0.23279272179733845,0.01222138222069034,0.1463332703083095,0.19169583678531668,0.1553737798379282,0.23279272179733845
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
16apsk,(6.902372416462071e-17+1.1272429603813559j),1.1272429603813559,1.5707963267948966,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
128apsk,(-0.41568733062616225-0.5721445264427727j),0.7072095276376931,-2.1991148575128556,0.28266036886116436,0.01330223440709462,0.2269649776909581,0.25193170547628446,0.09191256982617627,0.2826603688611644
32apsk,(-0.7744391624998321+9.484144414897763e-17j),0.7744391624998321,3.141592653589793,0.17141966694774505,0.05934846185597598,0.15847303243777816,0.08930670409315093,0.039760181427379845,0.17141966694774502
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,0.3353457700988268,0.022109272068594272,0.2113648640484165,0.27630130829594696,0.18512836334370278,0.3353457700988268
16apsk,(-7.964275865148543e-17-0.43355498476205995j),0.43355498476205995,-1.5707963267948968,0.35807626484672284,0.006950205667167636,0.2704315262269376,0.29440754888455106,0.1305065223849156,0.35807626484672284
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6115098951032552,0.034993845846384486,0.505953610666204,0.5219240414852624,0.2131654387979862,0.6115098951032553
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.3753341908889993,0.014339174662101333,0.3038188018432509,0.41556137665239207,0.29757640717947964,0.37533419088899933
128apsk,(-0.15086174199185043-0.9525035520075601j),0.964376628596854,-1.7278759594743864,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
256apsk,(-0.7650454629864866-0.8829095302910653j),1.1682567351036317,-2.284794657156213,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
128apsk,(-2.2439394276289407e-16-1.2215437295560152j),1.2215437295560152,-1.5707963267948968,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
64apsk,(0.4992894407356542-0.288264893012268j),0.5765297860245354,-0.5235987755982994,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
256apsk,(0.8829095302910652-0.7650454629864866j),1.1682567351036317,-0.7139983303613164,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
64apsk,(-0.6996335919858018+0.5083135585988358j),0.8647946790368032,2.5132741228718345,0.3396015330299143,0.05188938938476934,0.2866108140334738,0.27838820606501413,0.07062581590026247,0.3396015330299144
64apsk,(0.2672362524674003+0.8224686147553274j),0.8647946790368031,1.2566370614359172,0.3396015330299143,0.05188938938476934,0.2866108140334738,0.27838820606501413,0.07062581590026247,0.3396015330299144
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
16apsk,(-0.5636214801906785-0.9762210399274294j),1.1272429603813559,-2.094395102393196,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
16apsk,(-7.964275865148543e-17-0.43355498476205995j),0.43355498476205995,-1.5707963267948968,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
16apsk,(-0.9762210399274298+0.5636214801906778j),1.1272429603813559,2.6179938779914944,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
64apsk,(-0.5083135585988358-0.6996335919858018j),0.8647946790368032,-2.199114857512855,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
256apsk,(-0.4673026940414525+0.8093920085936103j),0.9346053880829053,2.0943951023931953,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
32apsk,(-1.142029707440933+0.4730441934550126j),1.2361240478362705,2.748893571891069,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.35807626484672284,0.006950205667167636,0.2704315262269376,0.29440754888455106,0.1305065223849156,0.35807626484672284
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.32302509080460823,0.026712465335964036,0.19895379420638232,0.2478507516123007,0.16212946201056533,0.3230250908046082
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,0.27136425483359367,0.023248790049023735,0.236624481546636,0.25031934350347257,0.10178150805229276,0.27136425483359355
bpsk,(-1+0j),1.0,3.141592653589793,0.24151758302824905,0.0782782378818936,0.22712488641284959,0.1582714694226313,0.004898915234868649,0.2415175830282491
256apsk,(-0.7221683990170554-0.9183118220823143j),1.168256735103632,-2.2371947684654594,0.2669555396946735,0.01311063581665979,0.16944367549952946,0.18637329256453702,0.08397968359063786,0.2669555396946735
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6482737342348387,0.03530902208907422,0.43705318955771083,0.5475659165661307,0.34750643291361144,0.6482737342348386
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.35179945776876465,0.033435456811233964,0.24087865645798834,0.34486697028649715,0.2668600200593498,0.3517994577687648
