modulation_type,symbol,label,magnitude,phase,real,imag
256apsk,(0.5493472638282151-0.7561116419934635j),0,0.9346053880829054,-0.9424777960769382,0.5493472638282151,-0.7561116419934635
256apsk,(-0.1714803128465063+0.5277621357973548j),0,0.554921949174225,1.8849555921538759,-0.1714803128465063,0.5277621357973548
256apsk,(-0.5353262202111577+1.0383879992899725j),1,1.1682567351036315,2.046795213702441,-0.5353262202111577,1.0383879992899725
256apsk,(-1.1040035711418574+0.3820993509822056j),0,1.1682567351036317,2.808393432754512,-1.1040035711418574,0.3820993509822056
256apsk,(-0.6776553913499503+0.9516338422362577j),1,1.1682567351036317,2.1895948797747042,-0.6776553913499503,0.9516338422362577
256apsk,(0.46730269404145286-0.8093920085936102j),1,0.9346053880829056,-1.0471975511965976,0.46730269404145286,-0.8093920085936102
256apsk,(-0.1662602683179493+1.1563655660273877j),1,1.1682567351036317,1.7135959928671598,-0.1662602683179493,1.1563655660273877
256apsk,(0.8093920085936104-0.46730269404145236j),0,0.9346053880829055,-0.5235987755982984,0.8093920085936104,-0.46730269404145236
256apsk,(0.3291359570279671+1.1209341287097478j),0,1.1682567351036317,1.2851969946503699,0.3291359570279671,1.1209341287097478
256apsk,(0.6253730700341708-0.6945471580171029j),1,0.9346053880829055,-0.8377580409572779,0.6253730700341708,-0.6945471580171029
256apsk,(-0.16247598737250935-0.711853812279336j),1,0.7301604594397699,-1.7951958020513106,-0.16247598737250935,-0.711853812279336
256apsk,(0.17148031284650636+0.5277621357973548j),0,0.554921949174225,1.2566370614359172,0.17148031284650636,0.5277621357973548
256apsk,(-1.1563655660273877-0.1662602683179492j),0,1.1682567351036317,-2.9987929875175303,-1.1563655660273877,-0.1662602683179492
256apsk,(-0.8093920085936104-0.46730269404145247j),0,0.9346053880829055,-2.617993877991495,-0.8093920085936104,-0.46730269404145247
256apsk,(0.9294855219776117+0.09769286497797498j),1,0.9346053880829054,0.10471975511965977,0.9294855219776117,0.09769286497797498
256apsk,(2.5037282746472498e-17+0.4088898572862711j),1,0.4088898572862711,1.5707963267948966,2.5037282746472498e-17,0.4088898572862711
256apsk,(0.888862544500808-0.28880894795201095j),0,0.9346053880829054,-0.31415926535897953,0.888862544500808,-0.28880894795201095
256apsk,(-0.16247598737250915+0.711853812279336j),1,0.7301604594397698,1.7951958020513104,-0.16247598737250915,0.711853812279336
256apsk,(0.20444492864313557-0.3541090037597044j),1,0.40888985728627114,-1.0471975511965976,0.20444492864313557,-0.3541090037597044
256apsk,(0.16626026831794916-1.1563655660273877j),0,1.1682567351036317,-1.4279966607226335,0.16626026831794916,-1.1563655660273877
256apsk,(-0.6253730700341703+0.6945471580171033j),0,0.9346053880829055,2.3038346126325147,-0.6253730700341703,0.6945471580171033
256apsk,(-0.32617493789800284-0.4489412874336189j),1,0.5549219491742251,-2.199114857512855,-0.32617493789800284,-0.4489412874336189
256apsk,(-1.0117400107420127+0.5841283675518157j),1,1.1682567351036317,2.6179938779914944,-1.0117400107420127,0.5841283675518157
256apsk,(0.5353262202111579+1.0383879992899725j),0,1.1682567351036317,1.0947974398873521,0.5353262202111579,1.0383879992899725
256apsk,(1.0845720904002638-0.4341971670103332j),0,1.1682567351036317,-0.38079910952603613,1.0845720904002638,-0.4341971670103332
256apsk,(-0.7301604594397698+8.94188669516875e-17j),1,0.7301604594397698,3.141592653589793,-0.7301604594397698,8.94188669516875e-17
256apsk,(-0.11104986280241365+1.162966778152567j),1,1.1682567351036315,1.6659961041764053,-0.11104986280241365,1.162966778152567
256apsk,(-0.6253730700341708-0.6945471580171029j),1,0.9346053880829055,-2.3038346126325155,-0.6253730700341708,-0.6945471580171029
256apsk,(0.554921949174225+0j),0,0.554921949174225,0.0,0.554921949174225,0.0
256apsk,(-0.8455071644399967+0.8061894529176337j),0,1.1682567351036317,2.379994434537722,-0.8455071644399967,0.8061894529176337
256apsk,(0.46730269404145286+0.8093920085936102j),1,0.9346053880829056,1.0471975511965976,0.46730269404145286,0.8093920085936102
256apsk,(0.8829095302910652-0.7650454629864866j),0,1.1682567351036317,-0.7139983303613164,0.8829095302910652,-0.7650454629864866
256apsk,(0.3261749378980028+0.4489412874336189j),0,0.554921949174225,0.942477796076938,0.3261749378980028,0.4489412874336189
256apsk,(1.162966778152567+0.11104986280241387j),0,1.1682567351036317,0.0951997773815089,1.162966778152567,0.11104986280241387
256apsk,(0.48531138680261654+1.0626837050386715j),1,1.1682567351036317,1.1423973285781066,0.48531138680261654,1.0626837050386715
256apsk,(0.888862544500808-0.28880894795201095j),1,0.9346053880829054,-0.31415926535897953,0.888862544500808,-0.28880894795201095
256apsk,(0.3291359570279671+1.1209341287097478j),1,1.1682567351036317,1.2851969946503699,0.3291359570279671,1.1209341287097478
256apsk,(-0.20444492864313543+0.35410900375970444j),0,0.40888985728627103,2.0943951023931953,-0.20444492864313543,0.35410900375970444
256apsk,(-1.1209341287097478-0.32913595702796666j),0,1.1682567351036317,-2.855993321445267,-1.1209341287097478,-0.32913595702796666
256apsk,(0.8829095302910652+0.7650454629864867j),0,1.1682567351036317,0.7139983303613165,0.8829095302910652,0.7650454629864867
256apsk,(-0.1110498628024147-1.162966778152567j),1,1.1682567351036317,-1.6659961041764062,-0.1110498628024147,-1.162966778152567
256apsk,(1.78837733903375e-17+0.2920641837759079j),1,0.2920641837759079,1.5707963267948966,1.78837733903375e-17,0.2920641837759079
256apsk,(0.7650454629864861-0.8829095302910657j),1,1.1682567351036317,-0.8567979964335807,0.7650454629864861,-0.8829095302910657
256apsk,(0.4088898572862711+0j),0,0.4088898572862711,0.0,0.4088898572862711,0.0
256apsk,(0.9828001056597516+0.6316072762644349j),0,1.1682567351036317,0.5711986642890532,0.9828001056597516,0.6316072762644349
256apsk,(-0.16247598737250935-0.711853812279336j),1,0.7301604594397699,-1.7951958020513106,-0.16247598737250935,-0.711853812279336
256apsk,(0.9183118220823147+0.7221683990170551j),1,1.168256735103632,0.6663984416705622,0.9183118220823147,0.7221683990170551
256apsk,(-0.11104986280241365+1.162966778152567j),0,1.1682567351036315,1.6659961041764053,-0.11104986280241365,1.162966778152567
256apsk,(-1.7168422454723998e-16-0.9346053880829054j),0,0.9346053880829054,-1.5707963267948968,-1.7168422454723998e-16,-0.9346053880829054
256apsk,(-0.6945471580171029+0.6253730700341706j),1,0.9346053880829054,2.4085543677521746,-0.6945471580171029,0.6253730700341706
256apsk,(0.11104986280241404+1.162966778152567j),1,1.1682567351036317,1.4755965494133876,0.11104986280241404,1.162966778152567
